id, address, lat, lng, voltage
1428, address 1428, 39.649, -79.951, 0
1429, address 1429, 39.65, -79.951, 0
1430, address 1430, 39.651, -79.951, 0
1431, address 1431, 39.652, -79.951, 0
1432, address 1432, 39.653, -79.951, 0
1433, address 1433, 39.654, -79.951, 0
1434, address 1434, 39.655, -79.951, 0
1435, address 1435, 39.656, -79.951, 0
1436, address 1436, 39.657, -79.951, 0
1437, address 1437, 39.658, -79.951, 0
1438, address 1438, 39.659, -79.951, 0
1439, address 1439, 39.66, -79.951, 0
1440, address 1440, 39.661, -79.951, 0
1441, address 1441, 39.617, -79.952, 0
1442, address 1442, 39.618, -79.952, 0
1443, address 1443, 39.619, -79.952, 0
1444, address 1444, 39.62, -79.952, 0
1445, address 1445, 39.621, -79.952, 0
1446, address 1446, 39.622, -79.952, 0
1447, address 1447, 39.623, -79.952, 0
1448, address 1448, 39.624, -79.952, 0
1449, address 1449, 39.625, -79.952, 0
1450, address 1450, 39.626, -79.952, 0
1451, address 1451, 39.627, -79.952, 0
1452, address 1452, 39.628, -79.952, 0
1453, address 1453, 39.629, -79.952, 0
1454, address 1454, 39.63, -79.952, 0
1455, address 1455, 39.631, -79.952, 0
1456, address 1456, 39.632, -79.952, 0
1457, address 1457, 39.633, -79.952, 0
1458, address 1458, 39.634, -79.952, 0
1459, address 1459, 39.635, -79.952, 0
1460, address 1460, 39.636, -79.952, 0
1461, address 1461, 39.637, -79.952, 0
1462, address 1462, 39.638, -79.952, 0
1463, address 1463, 39.639, -79.952, 0
1464, address 1464, 39.64, -79.952, 0
1465, address 1465, 39.641, -79.952, 0
1466, address 1466, 39.642, -79.952, 0
1467, address 1467, 39.643, -79.952, 0
1468, address 1468, 39.644, -79.952, 0
1469, address 1469, 39.645, -79.952, 0
1470, address 1470, 39.646, -79.952, 0
1471, address 1471, 39.647, -79.952, 0
1472, address 1472, 39.648, -79.952, 0
1473, address 1473, 39.649, -79.952, 0
1474, address 1474, 39.65, -79.952, 0
1475, address 1475, 39.651, -79.952, 0
1476, address 1476, 39.652, -79.952, 0
1477, address 1477, 39.653, -79.952, 0
1478, address 1478, 39.654, -79.952, 0
1479, address 1479, 39.655, -79.952, 0
1480, address 1480, 39.656, -79.952, 0
1481, address 1481, 39.657, -79.952, 0
1482, address 1482, 39.658, -79.952, 0
1483, address 1483, 39.659, -79.952, 0
1484, address 1484, 39.66, -79.952, 0
1485, address 1485, 39.661, -79.952, 0
1486, address 1486, 39.617, -79.953, 0
1487, address 1487, 39.618, -79.953, 0
1488, address 1488, 39.619, -79.953, 0
1489, address 1489, 39.62, -79.953, 0
1490, address 1490, 39.621, -79.953, 0
1491, address 1491, 39.622, -79.953, 0
1492, address 1492, 39.623, -79.953, 0
1493, address 1493, 39.624, -79.953, 0
1494, address 1494, 39.625, -79.953, 0
1495, address 1495, 39.626, -79.953, 0
1496, address 1496, 39.627, -79.953, 0
1497, address 1497, 39.628, -79.953, 0
1498, address 1498, 39.629, -79.953, 0
1499, address 1499, 39.63, -79.953, 0
1500, address 1500, 39.631, -79.953, 0
1501, address 1501, 39.632, -79.953, 0
1502, address 1502, 39.633, -79.953, 0
1503, address 1503, 39.634, -79.953, 0
1504, address 1504, 39.635, -79.953, 0
1505, address 1505, 39.636, -79.953, 0
1506, address 1506, 39.637, -79.953, 0
1507, address 1507, 39.638, -79.953, 0
1508, address 1508, 39.639, -79.953, 0
1509, address 1509, 39.64, -79.953, 0
1510, address 1510, 39.641, -79.953, 0
1511, address 1511, 39.642, -79.953, 0
1512, address 1512, 39.643, -79.953, 0
1513, address 1513, 39.644, -79.953, 0
1514, address 1514, 39.645, -79.953, 0
1515, address 1515, 39.646, -79.953, 0
1516, address 1516, 39.647, -79.953, 0
1517, address 1517, 39.648, -79.953, 0
1518, address 1518, 39.649, -79.953, 0
1519, address 1519, 39.65, -79.953, 0
1520, address 1520, 39.651, -79.953, 0
1521, address 1521, 39.652, -79.953, 0
1522, address 1522, 39.653, -79.953, 0
1523, address 1523, 39.654, -79.953, 0
1524, address 1524, 39.655, -79.953, 0
1525, address 1525, 39.656, -79.953, 0
1526, address 1526, 39.657, -79.953, 0
1527, address 1527, 39.658, -79.953, 0
1528, address 1528, 39.659, -79.953, 0
1529, address 1529, 39.66, -79.953, 0
1530, address 1530, 39.661, -79.953, 0
1531, address 1531, 39.617, -79.954, 0
1532, address 1532, 39.618, -79.954, 0
1533, address 1533, 39.619, -79.954, 0
1534, address 1534, 39.62, -79.954, 0
1535, address 1535, 39.621, -79.954, 0
1536, address 1536, 39.622, -79.954, 0
1537, address 1537, 39.623, -79.954, 0
1538, address 1538, 39.624, -79.954, 0
1539, address 1539, 39.625, -79.954, 0
1540, address 1540, 39.626, -79.954, 0
1541, address 1541, 39.627, -79.954, 0
1542, address 1542, 39.628, -79.954, 0
1543, address 1543, 39.629, -79.954, 0
1544, address 1544, 39.63, -79.954, 0
1545, address 1545, 39.631, -79.954, 0
1546, address 1546, 39.632, -79.954, 0
1547, address 1547, 39.633, -79.954, 0
1548, address 1548, 39.634, -79.954, 0
1549, address 1549, 39.635, -79.954, 0
1550, address 1550, 39.636, -79.954, 0
1551, address 1551, 39.637, -79.954, 0
1552, address 1552, 39.638, -79.954, 0
1553, address 1553, 39.639, -79.954, 0
1554, address 1554, 39.64, -79.954, 0
1555, address 1555, 39.641, -79.954, 0
1556, address 1556, 39.642, -79.954, 0
1557, address 1557, 39.643, -79.954, 0
1558, address 1558, 39.644, -79.954, 0
1559, address 1559, 39.645, -79.954, 0
1560, address 1560, 39.646, -79.954, 0
1561, address 1561, 39.647, -79.954, 0
1562, address 1562, 39.648, -79.954, 0
1563, address 1563, 39.649, -79.954, 0
1564, address 1564, 39.65, -79.954, 0
1565, address 1565, 39.651, -79.954, 0
1566, address 1566, 39.652, -79.954, 0
1567, address 1567, 39.653, -79.954, 0
1568, address 1568, 39.654, -79.954, 0
1569, address 1569, 39.655, -79.954, 0
1570, address 1570, 39.656, -79.954, 0
1571, address 1571, 39.657, -79.954, 0
1572, address 1572, 39.658, -79.954, 0
1573, address 1573, 39.659, -79.954, 0
1574, address 1574, 39.66, -79.954, 0
1575, address 1575, 39.661, -79.954, 0
1576, address 1576, 39.617, -79.955, 0
1577, address 1577, 39.618, -79.955, 0
1578, address 1578, 39.619, -79.955, 0
1579, address 1579, 39.62, -79.955, 0
1580, address 1580, 39.621, -79.955, 0
1581, address 1581, 39.622, -79.955, 0
1582, address 1582, 39.623, -79.955, 0
1583, address 1583, 39.624, -79.955, 0
1584, address 1584, 39.625, -79.955, 0
1585, address 1585, 39.626, -79.955, 0
1586, address 1586, 39.627, -79.955, 0
1587, address 1587, 39.628, -79.955, 0
1588, address 1588, 39.629, -79.955, 0
1589, address 1589, 39.63, -79.955, 0
1590, address 1590, 39.631, -79.955, 0
1591, address 1591, 39.632, -79.955, 0
1592, address 1592, 39.633, -79.955, 0
1593, address 1593, 39.634, -79.955, 0
1594, address 1594, 39.635, -79.955, 0
1595, address 1595, 39.636, -79.955, 0
1596, address 1596, 39.637, -79.955, 0
1597, address 1597, 39.638, -79.955, 0
1598, address 1598, 39.639, -79.955, 0
1599, address 1599, 39.64, -79.955, 0
1600, address 1600, 39.641, -79.955, 0
1601, address 1601, 39.642, -79.955, 0
1602, address 1602, 39.643, -79.955, 0
1603, address 1603, 39.644, -79.955, 0
1604, address 1604, 39.645, -79.955, 0
1605, address 1605, 39.646, -79.955, 0
1606, address 1606, 39.647, -79.955, 0
1607, address 1607, 39.648, -79.955, 0
1608, address 1608, 39.649, -79.955, 0
1609, address 1609, 39.65, -79.955, 0
1610, address 1610, 39.651, -79.955, 0
1611, address 1611, 39.652, -79.955, 0
1612, address 1612, 39.653, -79.955, 0
1613, address 1613, 39.654, -79.955, 0
1614, address 1614, 39.655, -79.955, 0
1615, address 1615, 39.656, -79.955, 0
1616, address 1616, 39.657, -79.955, 0
1617, address 1617, 39.658, -79.955, 0
1618, address 1618, 39.659, -79.955, 0
1619, address 1619, 39.66, -79.955, 0
1620, address 1620, 39.661, -79.955, 0
1621, address 1621, 39.617, -79.956, 0
1622, address 1622, 39.618, -79.956, 0
1623, address 1623, 39.619, -79.956, 0
1624, address 1624, 39.62, -79.956, 0
1625, address 1625, 39.621, -79.956, 0
1626, address 1626, 39.622, -79.956, 0
1627, address 1627, 39.623, -79.956, 0
1628, address 1628, 39.624, -79.956, 0
1629, address 1629, 39.625, -79.956, 0
1630, address 1630, 39.626, -79.956, 0
1631, address 1631, 39.627, -79.956, 0
1632, address 1632, 39.628, -79.956, 0
1633, address 1633, 39.629, -79.956, 0
1634, address 1634, 39.63, -79.956, 0
1635, address 1635, 39.631, -79.956, 0
1636, address 1636, 39.632, -79.956, 0
1637, address 1637, 39.633, -79.956, 0
1638, address 1638, 39.634, -79.956, 0
1639, address 1639, 39.635, -79.956, 0
1640, address 1640, 39.636, -79.956, 0
1641, address 1641, 39.637, -79.956, 0
1642, address 1642, 39.638, -79.956, 0
1643, address 1643, 39.639, -79.956, 0
1644, address 1644, 39.64, -79.956, 0
1645, address 1645, 39.641, -79.956, 0
1646, address 1646, 39.642, -79.956, 0
1647, address 1647, 39.643, -79.956, 0
1648, address 1648, 39.644, -79.956, 0
1649, address 1649, 39.645, -79.956, 0
1650, address 1650, 39.646, -79.956, 0
1651, address 1651, 39.647, -79.956, 0
1652, address 1652, 39.648, -79.956, 0
1653, address 1653, 39.649, -79.956, 0
1654, address 1654, 39.65, -79.956, 0
1655, address 1655, 39.651, -79.956, 0
1656, address 1656, 39.652, -79.956, 0
1657, address 1657, 39.653, -79.956, 0
1658, address 1658, 39.654, -79.956, 0
1659, address 1659, 39.655, -79.956, 0
1660, address 1660, 39.656, -79.956, 0
1661, address 1661, 39.657, -79.956, 0
1662, address 1662, 39.658, -79.956, 0
1663, address 1663, 39.659, -79.956, 0
1664, address 1664, 39.66, -79.956, 0
1665, address 1665, 39.661, -79.956, 0
1666, address 1666, 39.617, -79.957, 0
1667, address 1667, 39.618, -79.957, 0
1668, address 1668, 39.619, -79.957, 0
1669, address 1669, 39.62, -79.957, 0
1670, address 1670, 39.621, -79.957, 0
1671, address 1671, 39.622, -79.957, 0
1672, address 1672, 39.623, -79.957, 0
1673, address 1673, 39.624, -79.957, 0
1674, address 1674, 39.625, -79.957, 0
1675, address 1675, 39.626, -79.957, 0
1676, address 1676, 39.627, -79.957, 0
1677, address 1677, 39.628, -79.957, 0
1678, address 1678, 39.629, -79.957, 0
1679, address 1679, 39.63, -79.957, 0
1680, address 1680, 39.631, -79.957, 0
1681, address 1681, 39.632, -79.957, 0
1682, address 1682, 39.633, -79.957, 0
1683, address 1683, 39.634, -79.957, 0
1684, address 1684, 39.635, -79.957, 0
1685, address 1685, 39.636, -79.957, 0
1686, address 1686, 39.637, -79.957, 0
1687, address 1687, 39.638, -79.957, 0
1688, address 1688, 39.639, -79.957, 0
1689, address 1689, 39.64, -79.957, 0
1690, address 1690, 39.641, -79.957, 0
1691, address 1691, 39.642, -79.957, 0
1692, address 1692, 39.643, -79.957, 0
1693, address 1693, 39.644, -79.957, 0
1694, address 1694, 39.645, -79.957, 0
1695, address 1695, 39.646, -79.957, 0
1696, address 1696, 39.647, -79.957, 0
1697, address 1697, 39.648, -79.957, 0
1698, address 1698, 39.649, -79.957, 0
1699, address 1699, 39.65, -79.957, 0
1700, address 1700, 39.651, -79.957, 0
1701, address 1701, 39.652, -79.957, 0
1702, address 1702, 39.653, -79.957, 0
1703, address 1703, 39.654, -79.957, 0
1704, address 1704, 39.655, -79.957, 0
1705, address 1705, 39.656, -79.957, 0
1706, address 1706, 39.657, -79.957, 0
1707, address 1707, 39.658, -79.957, 0
1708, address 1708, 39.659, -79.957, 0
1709, address 1709, 39.66, -79.957, 0
1710, address 1710, 39.661, -79.957, 0
1711, address 1711, 39.617, -79.958, 0
1712, address 1712, 39.618, -79.958, 0
1713, address 1713, 39.619, -79.958, 0
1714, address 1714, 39.62, -79.958, 0
1715, address 1715, 39.621, -79.958, 0
1716, address 1716, 39.622, -79.958, 0
1717, address 1717, 39.623, -79.958, 0
1718, address 1718, 39.624, -79.958, 0
1719, address 1719, 39.625, -79.958, 0
1720, address 1720, 39.626, -79.958, 0
1721, address 1721, 39.627, -79.958, 0
1722, address 1722, 39.628, -79.958, 0
1723, address 1723, 39.629, -79.958, 0
1724, address 1724, 39.63, -79.958, 0
1725, address 1725, 39.631, -79.958, 0
1726, address 1726, 39.632, -79.958, 0
1727, address 1727, 39.633, -79.958, 0
1728, address 1728, 39.634, -79.958, 0
1729, address 1729, 39.635, -79.958, 0
1730, address 1730, 39.636, -79.958, 0
1731, address 1731, 39.637, -79.958, 0
1732, address 1732, 39.638, -79.958, 0
1733, address 1733, 39.639, -79.958, 0
1734, address 1734, 39.64, -79.958, 0
1735, address 1735, 39.641, -79.958, 0
1736, address 1736, 39.642, -79.958, 0
1737, address 1737, 39.643, -79.958, 0
1738, address 1738, 39.644, -79.958, 0
1739, address 1739, 39.645, -79.958, 0
1740, address 1740, 39.646, -79.958, 0
1741, address 1741, 39.647, -79.958, 0
1742, address 1742, 39.648, -79.958, 0
1743, address 1743, 39.649, -79.958, 0
1744, address 1744, 39.65, -79.958, 0
1745, address 1745, 39.651, -79.958, 0
1746, address 1746, 39.652, -79.958, 0
1747, address 1747, 39.653, -79.958, 0
1748, address 1748, 39.654, -79.958, 0
1749, address 1749, 39.655, -79.958, 0
1750, address 1750, 39.656, -79.958, 0
1751, address 1751, 39.657, -79.958, 0
1752, address 1752, 39.658, -79.958, 0
1753, address 1753, 39.659, -79.958, 0
1754, address 1754, 39.66, -79.958, 0
1755, address 1755, 39.661, -79.958, 0
1756, address 1756, 39.617, -79.959, 0
1757, address 1757, 39.618, -79.959, 0
1758, address 1758, 39.619, -79.959, 0
1759, address 1759, 39.62, -79.959, 0
1760, address 1760, 39.621, -79.959, 0
1761, address 1761, 39.622, -79.959, 0
1762, address 1762, 39.623, -79.959, 0
1763, address 1763, 39.624, -79.959, 0
1764, address 1764, 39.625, -79.959, 0
1765, address 1765, 39.626, -79.959, 0
1766, address 1766, 39.627, -79.959, 0
1767, address 1767, 39.628, -79.959, 0
1768, address 1768, 39.629, -79.959, 0
1769, address 1769, 39.63, -79.959, 0
1770, address 1770, 39.631, -79.959, 0
1771, address 1771, 39.632, -79.959, 0
1772, address 1772, 39.633, -79.959, 0
1773, address 1773, 39.634, -79.959, 0
1774, address 1774, 39.635, -79.959, 0
1775, address 1775, 39.636, -79.959, 0
1776, address 1776, 39.637, -79.959, 0
1777, address 1777, 39.638, -79.959, 0
1778, address 1778, 39.639, -79.959, 0
1779, address 1779, 39.64, -79.959, 0
1780, address 1780, 39.641, -79.959, 0
1781, address 1781, 39.642, -79.959, 0
1782, address 1782, 39.643, -79.959, 0
1783, address 1783, 39.644, -79.959, 0
1784, address 1784, 39.645, -79.959, 0
1785, address 1785, 39.646, -79.959, 0
1786, address 1786, 39.647, -79.959, 0
1787, address 1787, 39.648, -79.959, 0
1788, address 1788, 39.649, -79.959, 0
1789, address 1789, 39.65, -79.959, 0
1790, address 1790, 39.651, -79.959, 0
1791, address 1791, 39.652, -79.959, 0
1792, address 1792, 39.653, -79.959, 0
1793, address 1793, 39.654, -79.959, 0
1794, address 1794, 39.655, -79.959, 0
1795, address 1795, 39.656, -79.959, 0
1796, address 1796, 39.657, -79.959, 0
1797, address 1797, 39.658, -79.959, 0
1798, address 1798, 39.659, -79.959, 0
1799, address 1799, 39.66, -79.959, 0
1800, address 1800, 39.661, -79.959, 0
1801, address 1801, 39.617, -79.96, 0
1802, address 1802, 39.618, -79.96, 0
1803, address 1803, 39.619, -79.96, 0
1804, address 1804, 39.62, -79.96, 0
1805, address 1805, 39.621, -79.96, 0
1806, address 1806, 39.622, -79.96, 0
1807, address 1807, 39.623, -79.96, 0
1808, address 1808, 39.624, -79.96, 0
1809, address 1809, 39.625, -79.96, 0
1810, address 1810, 39.626, -79.96, 0
1811, address 1811, 39.627, -79.96, 0
1812, address 1812, 39.628, -79.96, 0
1813, address 1813, 39.629, -79.96, 0
1814, address 1814, 39.63, -79.96, 0
1815, address 1815, 39.631, -79.96, 0
1816, address 1816, 39.632, -79.96, 0
1817, address 1817, 39.633, -79.96, 0
1818, address 1818, 39.634, -79.96, 0
1819, address 1819, 39.635, -79.96, 0
1820, address 1820, 39.636, -79.96, 0
1821, address 1821, 39.637, -79.96, 0
1822, address 1822, 39.638, -79.96, 0
1823, address 1823, 39.639, -79.96, 0
1824, address 1824, 39.64, -79.96, 0
1825, address 1825, 39.641, -79.96, 0
1826, address 1826, 39.642, -79.96, 0
1827, address 1827, 39.643, -79.96, 0
1828, address 1828, 39.644, -79.96, 0
1829, address 1829, 39.645, -79.96, 0
1830, address 1830, 39.646, -79.96, 0
1831, address 1831, 39.647, -79.96, 0
1832, address 1832, 39.648, -79.96, 0
1833, address 1833, 39.649, -79.96, 0
1834, address 1834, 39.65, -79.96, 0
1835, address 1835, 39.651, -79.96, 0
1836, address 1836, 39.652, -79.96, 0
1837, address 1837, 39.653, -79.96, 0
1838, address 1838, 39.654, -79.96, 0
1839, address 1839, 39.655, -79.96, 0
1840, address 1840, 39.656, -79.96, 0
1841, address 1841, 39.657, -79.96, 0
1842, address 1842, 39.658, -79.96, 0
1843, address 1843, 39.659, -79.96, 0
1844, address 1844, 39.66, -79.96, 0
1845, address 1845, 39.661, -79.96, 0
1846, address 1846, 39.617, -79.961, 0
1847, address 1847, 39.618, -79.961, 0
1848, address 1848, 39.619, -79.961, 0
1849, address 1849, 39.62, -79.961, 0
1850, address 1850, 39.621, -79.961, 0
1851, address 1851, 39.622, -79.961, 0
1852, address 1852, 39.623, -79.961, 0
1853, address 1853, 39.624, -79.961, 0
1854, address 1854, 39.625, -79.961, 0
1855, address 1855, 39.626, -79.961, 0
1856, address 1856, 39.627, -79.961, 0
1857, address 1857, 39.628, -79.961, 0
1858, address 1858, 39.629, -79.961, 0
1859, address 1859, 39.63, -79.961, 0
1860, address 1860, 39.631, -79.961, 0
1861, address 1861, 39.632, -79.961, 0
1862, address 1862, 39.633, -79.961, 0
1863, address 1863, 39.634, -79.961, 0
1864, address 1864, 39.635, -79.961, 0
1865, address 1865, 39.636, -79.961, 0
1866, address 1866, 39.637, -79.961, 0
1867, address 1867, 39.638, -79.961, 0
1868, address 1868, 39.639, -79.961, 0
1869, address 1869, 39.64, -79.961, 0
1870, address 1870, 39.641, -79.961, 0
1871, address 1871, 39.642, -79.961, 0
1872, address 1872, 39.643, -79.961, 0
1873, address 1873, 39.644, -79.961, 0
1874, address 1874, 39.645, -79.961, 0
1875, address 1875, 39.646, -79.961, 0
1876, address 1876, 39.647, -79.961, 0
1877, address 1877, 39.648, -79.961, 0
1878, address 1878, 39.649, -79.961, 0
1879, address 1879, 39.65, -79.961, 0
1880, address 1880, 39.651, -79.961, 0
1881, address 1881, 39.652, -79.961, 0
1882, address 1882, 39.653, -79.961, 0
1883, address 1883, 39.654, -79.961, 0
1884, address 1884, 39.655, -79.961, 0
1885, address 1885, 39.656, -79.961, 0
1886, address 1886, 39.657, -79.961, 0
1887, address 1887, 39.658, -79.961, 0
1888, address 1888, 39.659, -79.961, 0
1889, address 1889, 39.66, -79.961, 0
1890, address 1890, 39.661, -79.961, 0
1891, address 1891, 39.617, -79.962, 0
1892, address 1892, 39.618, -79.962, 0
1893, address 1893, 39.619, -79.962, 0
1894, address 1894, 39.62, -79.962, 0
1895, address 1895, 39.621, -79.962, 0
1896, address 1896, 39.622, -79.962, 0
1897, address 1897, 39.623, -79.962, 0
1898, address 1898, 39.624, -79.962, 0
1899, address 1899, 39.625, -79.962, 0
1900, address 1900, 39.626, -79.962, 0
1901, address 1901, 39.627, -79.962, 0
1902, address 1902, 39.628, -79.962, 0
1903, address 1903, 39.629, -79.962, 0
1904, address 1904, 39.63, -79.962, 0
1905, address 1905, 39.631, -79.962, 0
1906, address 1906, 39.632, -79.962, 0
1907, address 1907, 39.633, -79.962, 0
1908, address 1908, 39.634, -79.962, 0
1909, address 1909, 39.635, -79.962, 0
1910, address 1910, 39.636, -79.962, 0
1911, address 1911, 39.637, -79.962, 0
1912, address 1912, 39.638, -79.962, 0
1913, address 1913, 39.639, -79.962, 0
1914, address 1914, 39.64, -79.962, 0
1915, address 1915, 39.641, -79.962, 0
1916, address 1916, 39.642, -79.962, 0
1917, address 1917, 39.643, -79.962, 0
1918, address 1918, 39.644, -79.962, 0
1919, address 1919, 39.645, -79.962, 0
1920, address 1920, 39.646, -79.962, 0
1921, address 1921, 39.647, -79.962, 0
1922, address 1922, 39.648, -79.962, 0
1923, address 1923, 39.649, -79.962, 0
1924, address 1924, 39.65, -79.962, 0
1925, address 1925, 39.651, -79.962, 0
1926, address 1926, 39.652, -79.962, 0
1927, address 1927, 39.653, -79.962, 0
1928, address 1928, 39.654, -79.962, 0
1929, address 1929, 39.655, -79.962, 0
1930, address 1930, 39.656, -79.962, 0
1931, address 1931, 39.657, -79.962, 0
1932, address 1932, 39.658, -79.962, 0
1933, address 1933, 39.659, -79.962, 0
1934, address 1934, 39.66, -79.962, 0
1935, address 1935, 39.661, -79.962, 0
1936, address 1936, 39.617, -79.963, 0
1937, address 1937, 39.618, -79.963, 0
1938, address 1938, 39.619, -79.963, 0
1939, address 1939, 39.62, -79.963, 0
1940, address 1940, 39.621, -79.963, 0
1941, address 1941, 39.622, -79.963, 0
1942, address 1942, 39.623, -79.963, 0
1943, address 1943, 39.624, -79.963, 0
1944, address 1944, 39.625, -79.963, 0
1945, address 1945, 39.626, -79.963, 0
1946, address 1946, 39.627, -79.963, 0
1947, address 1947, 39.628, -79.963, 0
1948, address 1948, 39.629, -79.963, 0
1949, address 1949, 39.63, -79.963, 0
1950, address 1950, 39.631, -79.963, 0
1951, address 1951, 39.632, -79.963, 0
1952, address 1952, 39.633, -79.963, 0
1953, address 1953, 39.634, -79.963, 0
1954, address 1954, 39.635, -79.963, 0
1955, address 1955, 39.636, -79.963, 0
1956, address 1956, 39.637, -79.963, 0
1957, address 1957, 39.638, -79.963, 0
1958, address 1958, 39.639, -79.963, 0
1959, address 1959, 39.64, -79.963, 0
1960, address 1960, 39.641, -79.963, 0
1961, address 1961, 39.642, -79.963, 0
1962, address 1962, 39.643, -79.963, 0
1963, address 1963, 39.644, -79.963, 0
1964, address 1964, 39.645, -79.963, 0
1965, address 1965, 39.646, -79.963, 0
1966, address 1966, 39.647, -79.963, 0
1967, address 1967, 39.648, -79.963, 0
1968, address 1968, 39.649, -79.963, 0
1969, address 1969, 39.65, -79.963, 0
1970, address 1970, 39.651, -79.963, 0
1971, address 1971, 39.652, -79.963, 0
1972, address 1972, 39.653, -79.963, 0
1973, address 1973, 39.654, -79.963, 0
1974, address 1974, 39.655, -79.963, 0
1975, address 1975, 39.656, -79.963, 0
1976, address 1976, 39.657, -79.963, 0
1977, address 1977, 39.658, -79.963, 0
1978, address 1978, 39.659, -79.963, 0
1979, address 1979, 39.66, -79.963, 0
1980, address 1980, 39.661, -79.963, 0
1981, address 1981, 39.617, -79.964, 0
1982, address 1982, 39.618, -79.964, 0
1983, address 1983, 39.619, -79.964, 0
1984, address 1984, 39.62, -79.964, 0
1985, address 1985, 39.621, -79.964, 0
1986, address 1986, 39.622, -79.964, 0
1987, address 1987, 39.623, -79.964, 0
1988, address 1988, 39.624, -79.964, 0
1989, address 1989, 39.625, -79.964, 0
1990, address 1990, 39.626, -79.964, 0
1991, address 1991, 39.627, -79.964, 0
1992, address 1992, 39.628, -79.964, 0
1993, address 1993, 39.629, -79.964, 0
1994, address 1994, 39.63, -79.964, 0
1995, address 1995, 39.631, -79.964, 0
1996, address 1996, 39.632, -79.964, 0
1997, address 1997, 39.633, -79.964, 0
1998, address 1998, 39.634, -79.964, 0
1999, address 1999, 39.635, -79.964, 0
2000, address 2000, 39.636, -79.964, 0
2001, address 2001, 39.637, -79.964, 0
2002, address 2002, 39.638, -79.964, 0
2003, address 2003, 39.639, -79.964, 0
2004, address 2004, 39.64, -79.964, 0
2005, address 2005, 39.641, -79.964, 0
2006, address 2006, 39.642, -79.964, 0
2007, address 2007, 39.643, -79.964, 0
2008, address 2008, 39.644, -79.964, 0
2009, address 2009, 39.645, -79.964, 0
2010, address 2010, 39.646, -79.964, 0
2011, address 2011, 39.647, -79.964, 0
2012, address 2012, 39.648, -79.964, 0
2013, address 2013, 39.649, -79.964, 0
2014, address 2014, 39.65, -79.964, 0
2015, address 2015, 39.651, -79.964, 0
2016, address 2016, 39.652, -79.964, 0
2017, address 2017, 39.653, -79.964, 0
2018, address 2018, 39.654, -79.964, 0
2019, address 2019, 39.655, -79.964, 0
2020, address 2020, 39.656, -79.964, 0
2021, address 2021, 39.657, -79.964, 0
2022, address 2022, 39.658, -79.964, 0
2023, address 2023, 39.659, -79.964, 0
2024, address 2024, 39.66, -79.964, 0
2025, address 2025, 39.661, -79.964, 0
2026, address 2026, 39.617, -79.965, 0
2027, address 2027, 39.618, -79.965, 0
2028, address 2028, 39.619, -79.965, 0
2029, address 2029, 39.62, -79.965, 0
2030, address 2030, 39.621, -79.965, 0
2031, address 2031, 39.622, -79.965, 0
2032, address 2032, 39.623, -79.965, 0
2033, address 2033, 39.624, -79.965, 0
2034, address 2034, 39.625, -79.965, 0
2035, address 2035, 39.626, -79.965, 0
2036, address 2036, 39.627, -79.965, 0
2037, address 2037, 39.628, -79.965, 0
2038, address 2038, 39.629, -79.965, 0
2039, address 2039, 39.63, -79.965, 0
2040, address 2040, 39.631, -79.965, 0
2041, address 2041, 39.632, -79.965, 0
2042, address 2042, 39.633, -79.965, 0
2043, address 2043, 39.634, -79.965, 0
2044, address 2044, 39.635, -79.965, 0
2045, address 2045, 39.636, -79.965, 0
2046, address 2046, 39.637, -79.965, 0
2047, address 2047, 39.638, -79.965, 0
2048, address 2048, 39.639, -79.965, 0
2049, address 2049, 39.64, -79.965, 0
2050, address 2050, 39.641, -79.965, 0
2051, address 2051, 39.642, -79.965, 0
2052, address 2052, 39.643, -79.965, 0
2053, address 2053, 39.644, -79.965, 0
2054, address 2054, 39.645, -79.965, 0
2055, address 2055, 39.646, -79.965, 0
2056, address 2056, 39.647, -79.965, 0
2057, address 2057, 39.648, -79.965, 0
2058, address 2058, 39.649, -79.965, 0
2059, address 2059, 39.65, -79.965, 0
2060, address 2060, 39.651, -79.965, 0
2061, address 2061, 39.652, -79.965, 0
2062, address 2062, 39.653, -79.965, 0
2063, address 2063, 39.654, -79.965, 0
2064, address 2064, 39.655, -79.965, 0
2065, address 2065, 39.656, -79.965, 0
2066, address 2066, 39.657, -79.965, 0
2067, address 2067, 39.658, -79.965, 0
2068, address 2068, 39.659, -79.965, 0
2069, address 2069, 39.66, -79.965, 0
2070, address 2070, 39.661, -79.965, 0
2071, address 2071, 39.617, -79.966, 0
2072, address 2072, 39.618, -79.966, 0
2073, address 2073, 39.619, -79.966, 0
2074, address 2074, 39.62, -79.966, 0
2075, address 2075, 39.621, -79.966, 0
2076, address 2076, 39.622, -79.966, 0
2077, address 2077, 39.623, -79.966, 0
2078, address 2078, 39.624, -79.966, 0
2079, address 2079, 39.625, -79.966, 0
2080, address 2080, 39.626, -79.966, 0
2081, address 2081, 39.627, -79.966, 0
2082, address 2082, 39.628, -79.966, 0
2083, address 2083, 39.629, -79.966, 0
2084, address 2084, 39.63, -79.966, 0
2085, address 2085, 39.631, -79.966, 0
2086, address 2086, 39.632, -79.966, 0
2087, address 2087, 39.633, -79.966, 0
2088, address 2088, 39.634, -79.966, 0
2089, address 2089, 39.635, -79.966, 0
2090, address 2090, 39.636, -79.966, 0
2091, address 2091, 39.637, -79.966, 0
2092, address 2092, 39.638, -79.966, 0
2093, address 2093, 39.639, -79.966, 0
